Truckstop Name,Address,City,State,lat,lon,Retail Price
Mega_Stop_5527,6050 Highway Blvd,City_337,PA,26.1205,-75.1993,4.87
Mega_Stop_5528,5316 Highway Blvd,City_206,TX,42.0373,-88.5606,4.6
Mega_Stop_5529,1381 Highway Blvd,City_496,FL,26.0644,-88.0816,4.78
Mega_Stop_5530,3062 Highway Blvd,City_225,NY,26.5332,-95.4013,4.3
Mega_Stop_5531,5835 Highway Blvd,City_395,MI,34.5732,-99.3537,4.88
Mega_Stop_5532,2254 Highway Blvd,City_369,CA,39.9936,-114.5383,4.25
Mega_Stop_5533,5025 Highway Blvd,City_394,NC,46.7678,-73.0643,3.34
Mega_Stop_5534,3980 Highway Blvd,City_244,FL,44.433,-107.8978,4.47
Mega_Stop_5535,7891 Highway Blvd,City_30,GA,33.7863,-77.0846,3.97
Mega_Stop_5536,3228 Highway Blvd,City_393,PA,29.3108,-70.3206,3.71
Mega_Stop_5537,6243 Highway Blvd,City_212,TX,30.5307,-69.3199,4.86
Mega_Stop_5538,7681 Highway Blvd,City_459,CA,48.2081,-93.9701,4.45
Mega_Stop_5539,1322 Highway Blvd,City_283,MI,38.566,-87.0877,3.18
Mega_Stop_5540,6159 Highway Blvd,City_250,GA,40.8553,-67.7816,4.22
Mega_Stop_5541,5054 Highway Blvd,City_493,FL,45.1389,-116.0373,4.25
Mega_Stop_5542,1478 Highway Blvd,City_150,GA,47.4281,-110.1818,4.06
Mega_Stop_5543,8667 Highway Blvd,City_461,CA,42.714,-116.7836,4.63
Mega_Stop_5544,258 Highway Blvd,City_10,CA,48.3663,-112.3989,4.33
Mega_Stop_5545,1108 Highway Blvd,City_303,OH,43.8217,-87.9864,3.45
Mega_Stop_5546,979 Highway Blvd,City_384,NY,39.1079,-72.124,3.24
Mega_Stop_5547,8567 Highway Blvd,City_465,CA,26.7248,-78.6967,4.71
Mega_Stop_5548,1034 Highway Blvd,City_95,PA,27.057,-74.8981,4.81
Mega_Stop_5549,4336 Highway Blvd,City_291,NY,48.1612,-85.7007,4.07
Mega_Stop_5550,3317 Highway Blvd,City_54,IL,41.5269,-117.4825,4.64
Mega_Stop_5551,7827 Highway Blvd,City_217,OH,29.8441,-109.6687,3.04
Mega_Stop_5552,3273 Highway Blvd,City_459,CA,26.9337,-94.4882,3.84
Mega_Stop_5553,7784 Highway Blvd,City_228,IL,31.4854,-115.1436,3.46
Mega_Stop_5554,5915 Highway Blvd,City_194,OH,29.6072,-70.1616,4.86
Mega_Stop_5555,5040 Highway Blvd,City_315,IL,47.4639,-117.913,3.91
Mega_Stop_5556,3422 Highway Blvd,City_384,NC,24.3484,-110.9775,3.65
Mega_Stop_5557,2904 Highway Blvd,City_22,MI,25.074,-119.3956,3.21
Mega_Stop_5558,3735 Highway Blvd,City_293,OH,46.5721,-84.629,3.6
Mega_Stop_5559,387 Highway Blvd,City_132,CA,42.9145,-120.9403,4.55
Mega_Stop_5560,6748 Highway Blvd,City_375,MI,27.0724,-112.5033,4.89
Mega_Stop_5561,7870 Highway Blvd,City_225,GA,25.8709,-83.755,4.33
Mega_Stop_5562,7089 Highway Blvd,City_189,PA,45.7495,-79.018,4.24
Mega_Stop_5563,1385 Highway Blvd,City_104,PA,37.0415,-120.6394,4.75
Mega_Stop_5564,3141 Highway Blvd,City_500,PA,31.4174,-67.0539,4.62
Mega_Stop_5565,1565 Highway Blvd,City_400,NY,34.1113,-98.9892,3.75
Mega_Stop_5566,8397 Highway Blvd,City_264,IL,37.8686,-92.986,4.46
Mega_Stop_5567,7021 Highway Blvd,City_210,NY,37.7953,-79.0766,4.51
Mega_Stop_5568,5591 Highway Blvd,City_345,GA,32.6732,-112.6655,3.11
Mega_Stop_5569,3981 Highway Blvd,City_454,IL,40.4872,-102.5865,4.77
Mega_Stop_5570,4922 Highway Blvd,City_129,NY,25.6161,-95.5925,4.09
Mega_Stop_5571,1444 Highway Blvd,City_456,GA,33.5154,-80.3663,4.73
Mega_Stop_5572,1346 Highway Blvd,City_123,IL,41.1473,-80.8556,3.96
Mega_Stop_5573,5503 Highway Blvd,City_154,CA,28.7823,-78.2565,3.32
Mega_Stop_5574,1999 Highway Blvd,City_246,MI,24.4741,-104.9455,3.99
Mega_Stop_5575,563 Highway Blvd,City_482,FL,46.4386,-93.0366,4.38
Mega_Stop_5576,8381 Highway Blvd,City_64,NC,27.2245,-70.2634,3.32
Mega_Stop_5577,3870 Highway Blvd,City_132,FL,42.7197,-119.4688,4.3
Mega_Stop_5578,9959 Highway Blvd,City_243,MI,46.6144,-123.4766,3.13
Mega_Stop_5579,7393 Highway Blvd,City_279,FL,31.7499,-106.7022,4.44
Mega_Stop_5580,6248 Highway Blvd,City_27,GA,40.0987,-105.7571,4.65
Mega_Stop_5581,7556 Highway Blvd,City_14,PA,26.7699,-75.1749,3.59
Mega_Stop_5582,6177 Highway Blvd,City_203,CA,48.6644,-86.5091,4.85
Mega_Stop_5583,3513 Highway Blvd,City_172,CA,39.4559,-71.3476,4.82
Mega_Stop_5584,310 Highway Blvd,City_198,IL,47.5764,-123.8617,3.58
Mega_Stop_5585,7573 Highway Blvd,City_80,CA,45.9684,-124.9095,4.7
Mega_Stop_5586,1660 Highway Blvd,City_207,FL,39.9576,-107.1635,3.31
Mega_Stop_5587,8718 Highway Blvd,City_466,PA,48.0702,-122.0263,3.49
Mega_Stop_5588,4374 Highway Blvd,City_3,PA,47.5665,-97.3094,4.81
Mega_Stop_5589,7608 Highway Blvd,City_99,FL,35.0406,-72.5045,4.56
Mega_Stop_5590,3034 Highway Blvd,City_319,FL,42.3033,-120.2211,4.62
Mega_Stop_5591,4323 Highway Blvd,City_28,NC,29.4663,-77.6547,4.18
Mega_Stop_5592,6631 Highway Blvd,City_445,TX,28.5554,-122.1556,3.11
Mega_Stop_5593,4499 Highway Blvd,City_37,CA,44.1045,-103.7064,4.64
Mega_Stop_5594,5856 Highway Blvd,City_212,OH,43.6047,-79.9013,3.49
Mega_Stop_5595,2710 Highway Blvd,City_174,FL,36.1668,-123.448,3.47
Mega_Stop_5596,4457 Highway Blvd,City_487,OH,36.2591,-78.4408,3.84
Mega_Stop_5597,5546 Highway Blvd,City_300,CA,39.4553,-89.8348,3.31
Mega_Stop_5598,3696 Highway Blvd,City_309,MI,35.7471,-118.6571,3.34
Mega_Stop_5599,3835 Highway Blvd,City_484,CA,33.2483,-110.269,4.05
Mega_Stop_5600,7536 Highway Blvd,City_30,OH,32.4751,-78.3824,3.58
Mega_Stop_5601,2790 Highway Blvd,City_294,PA,47.0362,-105.2317,4.76
Mega_Stop_5602,6591 Highway Blvd,City_221,FL,31.8093,-97.2905,4.54
Mega_Stop_5603,4611 Highway Blvd,City_310,PA,36.7514,-93.4535,4.16
Mega_Stop_5604,8405 Highway Blvd,City_352,IL,34.5614,-99.5301,3.3
Mega_Stop_5605,8837 Highway Blvd,City_319,OH,35.5823,-112.6177,3.93
Mega_Stop_5606,8914 Highway Blvd,City_159,MI,42.6867,-103.4515,3.54
Mega_Stop_5607,292 Highway Blvd,City_436,IL,37.7913,-84.0841,3.99
Mega_Stop_5608,207 Highway Blvd,City_218,MI,35.075,-70.8052,3.94
Mega_Stop_5609,5436 Highway Blvd,City_284,FL,46.79,-100.8606,4.23
Mega_Stop_5610,1755 Highway Blvd,City_237,FL,31.496,-90.8726,4.68
Mega_Stop_5611,5192 Highway Blvd,City_300,TX,28.0991,-69.3734,3.71
Mega_Stop_5612,8743 Highway Blvd,City_10,CA,40.587,-109.2547,3.31
Mega_Stop_5613,4072 Highway Blvd,City_261,NY,43.7658,-115.3912,4.65
Mega_Stop_5614,7520 Highway Blvd,City_238,PA,39.9298,-119.708,4.61
Mega_Stop_5615,4436 Highway Blvd,City_257,GA,34.8363,-99.1192,4.76
Mega_Stop_5616,8483 Highway Blvd,City_371,FL,40.6522,-117.7143,4.64
Mega_Stop_5617,4586 Highway Blvd,City_471,IL,35.6149,-68.0206,4.61
Mega_Stop_5618,8448 Highway Blvd,City_33,CA,37.9802,-82.3356,3.81
Mega_Stop_5619,2533 Highway Blvd,City_413,GA,24.6582,-99.3952,4.38
Mega_Stop_5620,9330 Highway Blvd,City_262,GA,41.4835,-70.5979,4.45
Mega_Stop_5621,5801 Highway Blvd,City_320,NC,30.273,-68.245,4.94
Mega_Stop_5622,2930 Highway Blvd,City_491,NY,45.7222,-76.8241,4.49
Mega_Stop_5623,7424 Highway Blvd,City_95,NY,43.9483,-91.2051,4.65
Mega_Stop_5624,6569 Highway Blvd,City_341,CA,48.4601,-103.439,3.83
Mega_Stop_5625,8313 Highway Blvd,City_365,IL,27.5618,-71.459,4.78
Mega_Stop_5626,339 Highway Blvd,City_137,FL,24.6915,-96.1911,4.9
Mega_Stop_5627,7680 Highway Blvd,City_78,MI,48.1972,-91.9903,3.68
Mega_Stop_5628,2167 Highway Blvd,City_413,TX,31.0532,-80.9321,3.08
Mega_Stop_5629,3596 Highway Blvd,City_438,GA,37.0116,-100.9378,4.84
Mega_Stop_5630,9739 Highway Blvd,City_277,NY,37.6552,-107.4137,4.75
Mega_Stop_5631,8235 Highway Blvd,City_397,TX,45.0182,-77.1051,3.1
Mega_Stop_5632,2476 Highway Blvd,City_456,IL,24.9385,-92.4422,4.98
Mega_Stop_5633,8905 Highway Blvd,City_357,MI,40.0721,-90.2896,4.87
Mega_Stop_5634,5399 Highway Blvd,City_274,OH,34.2114,-100.9797,4.39
Mega_Stop_5635,5573 Highway Blvd,City_285,CA,30.6623,-113.9117,3.88
Mega_Stop_5636,7842 Highway Blvd,City_33,PA,46.0795,-83.1979,4.49
Mega_Stop_5637,5800 Highway Blvd,City_41,NY,39.4857,-68.3536,4.6
Mega_Stop_5638,3221 Highway Blvd,City_309,TX,39.5452,-96.4582,4.33
Mega_Stop_5639,3728 Highway Blvd,City_287,NC,28.664,-97.9929,3.0
Mega_Stop_5640,5331 Highway Blvd,City_401,TX,44.9339,-108.8297,3.41
Mega_Stop_5641,7954 Highway Blvd,City_291,MI,42.7891,-83.5609,4.7
Mega_Stop_5642,848 Highway Blvd,City_8,GA,43.0069,-86.6723,3.77
Mega_Stop_5643,4740 Highway Blvd,City_372,CA,32.078,-119.2543,3.67
Mega_Stop_5644,1670 Highway Blvd,City_214,GA,37.9235,-74.2894,4.27
Mega_Stop_5645,5222 Highway Blvd,City_288,TX,31.0704,-109.6468,4.31
Mega_Stop_5646,5518 Highway Blvd,City_421,NY,25.7289,-67.5922,3.97
Mega_Stop_5647,8387 Highway Blvd,City_497,NC,32.3944,-124.0397,3.07
Mega_Stop_5648,1308 Highway Blvd,City_155,NC,31.8831,-83.3201,4.17
Mega_Stop_5649,7030 Highway Blvd,City_145,PA,31.5074,-99.1402,3.78
Mega_Stop_5650,7920 Highway Blvd,City_32,NY,44.3824,-99.3809,4.64
Mega_Stop_5651,2302 Highway Blvd,City_290,PA,26.6929,-98.1595,3.8
Mega_Stop_5652,806 Highway Blvd,City_139,NY,37.3082,-90.3612,3.85
Mega_Stop_5653,6182 Highway Blvd,City_201,CA,38.0543,-69.7778,4.4
Mega_Stop_5654,529 Highway Blvd,City_336,IL,37.0604,-75.0755,4.94
Mega_Stop_5655,4738 Highway Blvd,City_114,GA,32.7271,-104.2727,4.22
Mega_Stop_5656,9582 Highway Blvd,City_191,OH,32.4648,-88.4156,4.73
Mega_Stop_5657,8474 Highway Blvd,City_75,IL,35.8094,-74.0873,4.29
Mega_Stop_5658,3355 Highway Blvd,City_378,MI,41.6789,-111.4807,4.38
Mega_Stop_5659,6960 Highway Blvd,City_399,FL,39.7578,-69.6894,4.85
Mega_Stop_5660,7847 Highway Blvd,City_171,OH,39.408,-81.5056,4.59
Mega_Stop_5661,9001 Highway Blvd,City_309,PA,31.9131,-98.3338,4.1
Mega_Stop_5662,1948 Highway Blvd,City_288,NC,24.287,-111.3493,3.67
Mega_Stop_5663,5977 Highway Blvd,City_394,GA,39.8288,-83.1556,4.59
Mega_Stop_5664,2726 Highway Blvd,City_384,PA,31.7634,-118.0879,3.61
Mega_Stop_5665,435 Highway Blvd,City_72,MI,36.3877,-104.3664,3.52
Mega_Stop_5666,9241 Highway Blvd,City_111,IL,46.6801,-80.6972,3.41
Mega_Stop_5667,6399 Highway Blvd,City_194,NC,27.4004,-91.915,3.83
Mega_Stop_5668,2508 Highway Blvd,City_333,NC,33.4527,-81.3458,4.57
Mega_Stop_5669,5332 Highway Blvd,City_494,OH,36.3384,-112.7947,3.05
Mega_Stop_5670,1580 Highway Blvd,City_38,OH,44.5562,-118.0179,4.19
Mega_Stop_5671,5683 Highway Blvd,City_209,NY,35.9031,-86.665,4.36
Mega_Stop_5672,5186 Highway Blvd,City_360,OH,35.7988,-113.8709,4.08
Mega_Stop_5673,3291 Highway Blvd,City_317,IL,40.6603,-95.1338,4.73
Mega_Stop_5674,8372 Highway Blvd,City_315,CA,36.5762,-95.4306,3.59
Mega_Stop_5675,4531 Highway Blvd,City_312,MI,39.9185,-80.2119,4.35
Mega_Stop_5676,7205 Highway Blvd,City_366,IL,30.4671,-113.7036,4.46
Mega_Stop_5677,7354 Highway Blvd,City_182,PA,40.526,-104.7638,3.04
Mega_Stop_5678,3634 Highway Blvd,City_261,TX,41.2983,-93.3328,3.26
Mega_Stop_5679,6357 Highway Blvd,City_422,FL,45.6744,-84.755,3.05
Mega_Stop_5680,5406 Highway Blvd,City_2,MI,43.5616,-101.0591,4.11
Mega_Stop_5681,3370 Highway Blvd,City_49,OH,24.677,-102.2799,4.84
Mega_Stop_5682,9014 Highway Blvd,City_101,PA,30.8833,-78.8836,3.58
Mega_Stop_5683,8293 Highway Blvd,City_166,NC,26.529,-104.3745,5.0
Mega_Stop_5684,1464 Highway Blvd,City_357,NY,27.0796,-80.694,4.49
Mega_Stop_5685,8083 Highway Blvd,City_378,TX,42.593,-121.9606,3.65
Mega_Stop_5686,5451 Highway Blvd,City_478,IL,28.8071,-109.5592,3.0
Mega_Stop_5687,8119 Highway Blvd,City_112,OH,29.5761,-104.7554,3.86
Mega_Stop_5688,4092 Highway Blvd,City_270,IL,28.1552,-88.2189,3.73
Mega_Stop_5689,7594 Highway Blvd,City_327,IL,28.2444,-90.5598,3.89
Mega_Stop_5690,2905 Highway Blvd,City_241,TX,30.4109,-92.0071,3.33
Mega_Stop_5691,2222 Highway Blvd,City_24,PA,42.8654,-96.5892,4.96
Mega_Stop_5692,4874 Highway Blvd,City_481,CA,27.2675,-110.4364,4.41
Mega_Stop_5693,8688 Highway Blvd,City_486,TX,43.5819,-72.0383,4.78
Mega_Stop_5694,2431 Highway Blvd,City_494,MI,44.6294,-116.386,3.2
Mega_Stop_5695,2092 Highway Blvd,City_382,GA,36.1955,-98.6422,3.14
Mega_Stop_5696,692 Highway Blvd,City_1,NY,36.3759,-86.1389,3.23
Mega_Stop_5697,4824 Highway Blvd,City_373,PA,33.9115,-114.3871,3.88
Mega_Stop_5698,714 Highway Blvd,City_131,NC,45.4628,-104.6246,3.8
Mega_Stop_5699,9657 Highway Blvd,City_48,NY,26.2782,-121.9695,4.41
Mega_Stop_5700,7203 Highway Blvd,City_175,GA,28.8015,-98.7161,4.3
Mega_Stop_5701,4097 Highway Blvd,City_124,GA,40.6505,-98.0682,4.04
Mega_Stop_5702,5999 Highway Blvd,City_83,NC,42.1225,-113.6602,4.86
Mega_Stop_5703,3909 Highway Blvd,City_20,GA,37.9989,-88.4176,4.09
Mega_Stop_5704,9487 Highway Blvd,City_357,GA,34.3645,-94.7506,4.84
Mega_Stop_5705,4336 Highway Blvd,City_57,GA,34.1753,-84.7882,4.21
Mega_Stop_5706,9489 Highway Blvd,City_171,PA,31.8482,-70.18,4.63
Mega_Stop_5707,3704 Highway Blvd,City_220,FL,46.3817,-87.3221,3.68
Mega_Stop_5708,6141 Highway Blvd,City_184,PA,34.2923,-120.9845,4.86
Mega_Stop_5709,9637 Highway Blvd,City_187,CA,45.1722,-100.5675,3.39
Mega_Stop_5710,6546 Highway Blvd,City_60,NC,34.9223,-122.967,3.0
Mega_Stop_5711,2987 Highway Blvd,City_485,PA,48.332,-85.809,4.91
Mega_Stop_5712,9462 Highway Blvd,City_30,TX,44.1391,-87.6494,4.87
Mega_Stop_5713,3649 Highway Blvd,City_261,GA,43.1785,-113.126,3.76
Mega_Stop_5714,1490 Highway Blvd,City_7,OH,32.9539,-95.9608,4.27
Mega_Stop_5715,6395 Highway Blvd,City_262,OH,34.5625,-68.4098,3.39
Mega_Stop_5716,935 Highway Blvd,City_179,CA,29.7355,-104.6163,3.14
Mega_Stop_5717,8577 Highway Blvd,City_346,GA,36.3251,-100.8553,3.13
Mega_Stop_5718,3177 Highway Blvd,City_64,TX,47.0766,-73.2675,4.76
Mega_Stop_5719,4638 Highway Blvd,City_147,TX,41.1695,-70.381,4.26
Mega_Stop_5720,5055 Highway Blvd,City_65,OH,29.1981,-113.2262,4.23
Mega_Stop_5721,4399 Highway Blvd,City_36,CA,27.3374,-82.4028,4.91
Mega_Stop_5722,430 Highway Blvd,City_386,CA,34.4329,-110.9925,3.87
Mega_Stop_5723,2054 Highway Blvd,City_198,MI,41.4944,-110.9393,4.16
Mega_Stop_5724,5318 Highway Blvd,City_59,MI,45.6405,-72.1956,4.57
Mega_Stop_5725,9382 Highway Blvd,City_477,GA,48.7077,-102.9954,4.68
Mega_Stop_5726,7378 Highway Blvd,City_424,NC,45.3861,-92.5523,4.95
Mega_Stop_5727,2171 Highway Blvd,City_342,PA,37.0571,-115.1229,3.81
Mega_Stop_5728,4361 Highway Blvd,City_298,TX,30.2171,-70.7812,4.31
Mega_Stop_5729,8443 Highway Blvd,City_230,PA,33.2167,-92.5433,4.78
Mega_Stop_5730,1264 Highway Blvd,City_88,CA,32.5683,-69.6798,3.2
Mega_Stop_5731,9052 Highway Blvd,City_464,NY,45.4718,-70.2725,3.43
Mega_Stop_5732,216 Highway Blvd,City_5,FL,30.2675,-93.2445,3.09
Mega_Stop_5733,5814 Highway Blvd,City_417,OH,45.0354,-93.2215,3.7
Mega_Stop_5734,8269 Highway Blvd,City_195,FL,27.3843,-74.8401,4.08
Mega_Stop_5735,8033 Highway Blvd,City_153,MI,27.0872,-97.4289,3.54
Mega_Stop_5736,1032 Highway Blvd,City_359,MI,39.3854,-76.4197,3.29
Mega_Stop_5737,9393 Highway Blvd,City_334,IL,44.9817,-107.539,4.5
Mega_Stop_5738,9179 Highway Blvd,City_274,TX,29.2391,-120.2698,4.86
Mega_Stop_5739,9035 Highway Blvd,City_440,PA,38.967,-79.1536,3.73
Mega_Stop_5740,562 Highway Blvd,City_142,FL,41.4449,-92.6042,3.04
Mega_Stop_5741,8958 Highway Blvd,City_282,NC,41.4589,-79.779,4.71
Mega_Stop_5742,2942 Highway Blvd,City_111,PA,42.2385,-98.7338,4.75
Mega_Stop_5743,8206 Highway Blvd,City_126,PA,48.4664,-114.8783,4.82
Mega_Stop_5744,8329 Highway Blvd,City_452,NC,46.9869,-83.5948,4.9
Mega_Stop_5745,5234 Highway Blvd,City_426,NC,43.3089,-123.6056,4.32
Mega_Stop_5746,1742 Highway Blvd,City_457,MI,41.4713,-70.3418,4.78
Mega_Stop_5747,275 Highway Blvd,City_53,MI,31.4011,-109.3384,3.97
Mega_Stop_5748,6846 Highway Blvd,City_107,OH,43.988,-112.4996,3.4
Mega_Stop_5749,4419 Highway Blvd,City_399,PA,47.4373,-86.9668,3.15
Mega_Stop_5750,9441 Highway Blvd,City_205,FL,37.7756,-92.5827,4.32
Mega_Stop_5751,6889 Highway Blvd,City_271,NY,26.6058,-94.7608,4.62
Mega_Stop_5752,3179 Highway Blvd,City_20,IL,37.1309,-78.2992,4.51
Mega_Stop_5753,7270 Highway Blvd,City_413,CA,40.8339,-97.4381,3.95
Mega_Stop_5754,8418 Highway Blvd,City_233,NC,34.2059,-78.0095,4.62
Mega_Stop_5755,3444 Highway Blvd,City_137,CA,27.6725,-69.5641,4.8
Mega_Stop_5756,6958 Highway Blvd,City_421,NC,24.6106,-87.1086,3.64
Mega_Stop_5757,9819 Highway Blvd,City_347,GA,47.7422,-85.758,4.28
Mega_Stop_5758,5883 Highway Blvd,City_109,PA,27.7479,-122.8213,4.45
Mega_Stop_5759,3280 Highway Blvd,City_373,FL,38.2995,-115.1077,4.55
Mega_Stop_5760,4344 Highway Blvd,City_32,PA,24.3919,-120.6637,3.58
Mega_Stop_5761,6201 Highway Blvd,City_370,PA,46.9832,-71.4244,4.14
Mega_Stop_5762,1385 Highway Blvd,City_479,FL,38.1134,-106.7244,4.04
Mega_Stop_5763,3298 Highway Blvd,City_444,TX,42.2765,-83.6354,4.2
Mega_Stop_5764,4209 Highway Blvd,City_290,TX,28.8531,-106.9927,4.66
Mega_Stop_5765,1987 Highway Blvd,City_196,MI,42.9168,-95.726,3.8
Mega_Stop_5766,8757 Highway Blvd,City_383,FL,37.3138,-110.613,3.45
Mega_Stop_5767,1404 Highway Blvd,City_397,OH,31.7689,-80.0578,3.39
Mega_Stop_5768,493 Highway Blvd,City_65,NY,44.3449,-78.6054,4.05
Mega_Stop_5769,8857 Highway Blvd,City_6,FL,46.3848,-112.8562,3.96
Mega_Stop_5770,6260 Highway Blvd,City_373,PA,45.6886,-93.9683,3.41
Mega_Stop_5771,6126 Highway Blvd,City_321,MI,44.1627,-79.7581,4.05
Mega_Stop_5772,6800 Highway Blvd,City_426,OH,43.3542,-119.8865,4.19
Mega_Stop_5773,3158 Highway Blvd,City_197,MI,24.6507,-103.0537,3.85
Mega_Stop_5774,1237 Highway Blvd,City_218,MI,44.6162,-96.3394,3.19
Mega_Stop_5775,5335 Highway Blvd,City_171,NY,45.8432,-68.0328,4.45
Mega_Stop_5776,1692 Highway Blvd,City_423,FL,40.2577,-70.481,4.6
Mega_Stop_5777,3789 Highway Blvd,City_422,NC,42.5512,-113.7983,4.75
Mega_Stop_5778,7536 Highway Blvd,City_157,FL,42.3716,-94.8886,3.75
Mega_Stop_5779,117 Highway Blvd,City_305,IL,42.3274,-123.1591,4.3
Mega_Stop_5780,1743 Highway Blvd,City_352,NY,30.4961,-79.0427,3.3
Mega_Stop_5781,8584 Highway Blvd,City_268,MI,37.8691,-98.8854,4.07
Mega_Stop_5782,8053 Highway Blvd,City_499,CA,48.9121,-113.9437,4.67
Mega_Stop_5783,8632 Highway Blvd,City_40,GA,40.9221,-112.2505,3.23
Mega_Stop_5784,3211 Highway Blvd,City_88,PA,35.49,-105.1221,4.7
Mega_Stop_5785,3460 Highway Blvd,City_89,GA,26.1801,-89.8835,3.61
Mega_Stop_5786,3788 Highway Blvd,City_14,MI,45.9999,-90.0937,3.55
Mega_Stop_5787,4374 Highway Blvd,City_158,GA,29.2597,-74.3085,4.16
Mega_Stop_5788,9896 Highway Blvd,City_434,NY,28.0629,-108.3301,3.4
Mega_Stop_5789,851 Highway Blvd,City_6,PA,27.0217,-72.4534,4.67
Mega_Stop_5790,1002 Highway Blvd,City_205,IL,34.4548,-92.7918,3.02
Mega_Stop_5791,3383 Highway Blvd,City_458,MI,27.5106,-86.7341,3.68
Mega_Stop_5792,358 Highway Blvd,City_320,TX,41.1147,-79.4708,4.63
Mega_Stop_5793,7009 Highway Blvd,City_128,NC,35.9121,-81.7764,3.95
Mega_Stop_5794,6375 Highway Blvd,City_396,NY,34.619,-111.0129,4.52
Mega_Stop_5795,9927 Highway Blvd,City_441,NC,32.9693,-93.6244,3.39
Mega_Stop_5796,8012 Highway Blvd,City_238,GA,46.3356,-103.8715,4.25
Mega_Stop_5797,5085 Highway Blvd,City_357,IL,26.7166,-91.4642,4.15
Mega_Stop_5798,9200 Highway Blvd,City_159,OH,37.4401,-84.4768,3.45
Mega_Stop_5799,8546 Highway Blvd,City_84,FL,24.84,-113.9399,4.23
Mega_Stop_5800,356 Highway Blvd,City_318,NC,38.8825,-78.8335,3.71
Mega_Stop_5801,2493 Highway Blvd,City_91,NC,31.9614,-94.9928,3.58
Mega_Stop_5802,8164 Highway Blvd,City_400,OH,33.9711,-102.1057,4.82
Mega_Stop_5803,8954 Highway Blvd,City_332,MI,25.1427,-86.4912,4.64
Mega_Stop_5804,8697 Highway Blvd,City_202,GA,24.4702,-83.9225,4.17
Mega_Stop_5805,316 Highway Blvd,City_64,NC,47.8899,-119.7863,3.6
Mega_Stop_5806,3718 Highway Blvd,City_444,FL,46.3071,-91.2109,3.3
Mega_Stop_5807,6484 Highway Blvd,City_193,FL,31.6183,-73.9343,4.7
Mega_Stop_5808,2816 Highway Blvd,City_30,CA,37.8578,-119.0615,3.44
Mega_Stop_5809,1959 Highway Blvd,City_434,IL,29.5603,-88.0494,3.74
Mega_Stop_5810,1364 Highway Blvd,City_79,MI,40.7358,-109.8497,4.68
Mega_Stop_5811,4785 Highway Blvd,City_417,PA,30.2015,-90.9106,3.48
Mega_Stop_5812,228 Highway Blvd,City_106,FL,29.8094,-98.1692,4.92
Mega_Stop_5813,3304 Highway Blvd,City_293,TX,43.028,-120.3472,4.24
Mega_Stop_5814,8255 Highway Blvd,City_221,OH,43.244,-76.9413,3.65
Mega_Stop_5815,7259 Highway Blvd,City_262,NY,44.3497,-82.9336,4.88
Mega_Stop_5816,7142 Highway Blvd,City_94,PA,47.3582,-87.4073,4.15
Mega_Stop_5817,8638 Highway Blvd,City_294,TX,30.8208,-98.4287,3.26
Mega_Stop_5818,2315 Highway Blvd,City_229,OH,26.592,-74.14,4.59
Mega_Stop_5819,7991 Highway Blvd,City_129,CA,31.6566,-104.9568,3.55
Mega_Stop_5820,6254 Highway Blvd,City_53,OH,28.4588,-96.0809,4.37
Mega_Stop_5821,1754 Highway Blvd,City_106,FL,27.0115,-88.3118,4.06
Mega_Stop_5822,9825 Highway Blvd,City_211,PA,25.482,-85.1935,3.71
Mega_Stop_5823,3951 Highway Blvd,City_248,MI,43.8567,-114.326,4.28
Mega_Stop_5824,5844 Highway Blvd,City_246,OH,24.9409,-102.4564,3.14
Mega_Stop_5825,6481 Highway Blvd,City_255,GA,45.6654,-108.9914,4.8
Mega_Stop_5826,9312 Highway Blvd,City_255,NC,41.583,-104.9686,3.26
Mega_Stop_5827,1134 Highway Blvd,City_484,OH,41.278,-82.2008,4.53
Mega_Stop_5828,5397 Highway Blvd,City_348,NY,45.2712,-88.552,4.93
Mega_Stop_5829,1463 Highway Blvd,City_241,GA,44.4066,-85.0891,4.45
Mega_Stop_5830,9727 Highway Blvd,City_417,CA,29.8884,-81.9837,3.88
Mega_Stop_5831,3205 Highway Blvd,City_278,GA,25.0534,-70.06,3.61
Mega_Stop_5832,8522 Highway Blvd,City_41,MI,42.7082,-75.3753,3.39
Mega_Stop_5833,1379 Highway Blvd,City_202,CA,37.6925,-94.2487,4.36
Mega_Stop_5834,6593 Highway Blvd,City_36,PA,40.6745,-75.7335,3.22
Mega_Stop_5835,9370 Highway Blvd,City_45,NC,43.7007,-119.031,3.93
Mega_Stop_5836,5870 Highway Blvd,City_274,MI,48.7523,-77.2384,4.09
Mega_Stop_5837,623 Highway Blvd,City_309,OH,31.5094,-121.7544,3.52
Mega_Stop_5838,6401 Highway Blvd,City_42,PA,48.4724,-97.1497,4.77
Mega_Stop_5839,1689 Highway Blvd,City_292,OH,43.9171,-88.3194,3.27
Mega_Stop_5840,7574 Highway Blvd,City_391,FL,38.7882,-107.1737,3.59
Mega_Stop_5841,5110 Highway Blvd,City_263,OH,24.4164,-86.884,3.74
Mega_Stop_5842,3732 Highway Blvd,City_476,PA,25.3133,-84.8188,4.54
Mega_Stop_5843,1184 Highway Blvd,City_23,NY,32.2667,-77.4036,4.5
Mega_Stop_5844,701 Highway Blvd,City_336,OH,30.2808,-69.6356,4.12
Mega_Stop_5845,3106 Highway Blvd,City_392,CA,34.5956,-121.7267,3.01
